user_key,prob_human,prob_bot,pseudo_label,confidence
acc1995mf,1.0,6.4533565e-09,0,1.0
amirsld,1.0,2.367587e-12,0,1.0
aminkas52107,1.0,6.539705e-14,0,1.0
savakiiiiiii,1.0,2.2213252e-10,0,1.0
lalani_y,1.0,5.529208e-08,0,1.0
dojjjjjman,0.99999964,3.9756637e-07,0,0.99999964
no2ir_rejime,1.0,8.3201923e-10,0,1.0
pptmbtb,0.99999964,4.0316604e-07,0,0.99999964
mahsa__parsi,1.0,1.0767822e-10,0,1.0
gusfrin19880721,1.0,7.0538575e-16,0,1.0
raoufmorteza,1.0,3.9199444e-15,0,1.0
adoor__adoor,1.0,2.5904783e-09,0,1.0
m_s_m_msms,1.0,1.0575931e-08,0,1.0
zakaria51mc,0.9999999,8.0850214e-08,0,0.9999999
siyavashapour,1.0,3.0491507e-10,0,1.0
soliderrezashah,1.0,7.635933e-12,0,1.0
samwestps,1.0,3.2731193e-11,0,1.0
zkryamhmd96067,1.0,1.344866e-09,0,1.0
sltan71351101,1.0,6.270524e-10,0,1.0
mktb_alatwee,1.0,1.0011867e-12,0,1.0
dariushhabibi,1.0,7.620435e-09,0,1.0
sbhshty96350,1.0,1.0665859e-11,0,1.0
razin6037130211,0.9999999,1.2393906e-07,0,0.9999999
samirasarai1,1.0,1.8403338e-08,0,1.0
abbrobad,1.0,1.0806445e-13,0,1.0
hazrate_afshin,1.0,4.5909153e-13,0,1.0
sarbazpahlaviha,1.0,3.6366832e-09,0,1.0
manaaa57,1.0,5.6589608e-11,0,1.0
raahh_aaa,1.0,1.0464107e-12,0,1.0
francisbrian19,1.0,1.830905e-12,0,1.0
majid286_m,0.9999999,9.5507346e-08,0,0.9999999
mehdizaman44318,1.0,1.2191026e-10,0,1.0
benyaminyff,1.0,2.6077784e-10,0,1.0
hei5enberg1,1.0,5.165881e-13,0,1.0
whoamithesedays,1.0,2.9465607e-08,0,1.0
alamol_olagh,1.0,2.4347444e-10,0,1.0
ali_rezapersian,1.0,6.549371e-09,0,1.0
i_waiting1979,1.0,7.486109e-13,0,1.0
breakheartblue,1.0,2.1533817e-09,0,1.0
wanted_00_00,0.9999999,7.228977e-08,0,0.9999999
bilibutcherrr,1.0,7.5755954e-13,0,1.0
qachaqchi660,1.0,1.6033786e-18,0,1.0
ciro_parsi,1.0,1.1450805e-08,0,1.0
yekta621503,1.0,8.918873e-11,0,1.0
iranianboy1989,1.0,8.529945e-12,0,1.0
123456mioboy,1.0,1.5793265e-08,0,1.0
bahmankaleh,1.0,1.6991109e-16,0,1.0
hassanmoha29134,1.0,1.252299e-08,0,1.0
farzin_aryaei,0.99999976,2.005278e-07,0,0.99999976
iranazad1977,0.99999905,9.794944e-07,0,0.99999905
srbazw13738,1.0,5.00285e-16,0,1.0
raminm_,1.0,4.5790416e-12,0,1.0
baroncellli,0.99999976,1.8426525e-07,0,0.99999976
aghadavid007,1.0,4.8960087e-16,0,1.0
mard_azadeh,1.0,2.4028117e-09,0,1.0
royayeazadi2025,1.0,3.2615664e-14,0,1.0
kenshin9092,1.0,2.739373e-14,0,1.0
sasha1386s,1.0,1.8585924e-08,0,1.0
mohsen036830941,1.0,1.1592475e-09,0,1.0
noorsoldier7,1.0,5.589899e-10,0,1.0
drkht56249,1.0,7.0410376e-15,0,1.0
shugababy_,1.0,5.0360917e-08,0,1.0
cyrusaccord,1.0,1.165544e-09,0,1.0
shahbano67,1.0,5.2022386e-09,0,1.0
mary12198952355,1.0,1.4116411e-12,0,1.0
ziro41040158,1.0,7.488473e-11,0,1.0
kingrezap_2,1.0,2.983363e-09,0,1.0
sarakhalighi54,1.0,7.047747e-10,0,1.0
_mehmetir_,1.0,3.4259626e-11,0,1.0
aliyajanna8080,0.9999995,4.79072e-07,0,0.9999995
mr_moatarez,1.0,2.6370206e-16,0,1.0
jeep27203766,1.0,3.6240483e-08,0,1.0
rome21325,1.0,6.9891573e-09,0,1.0
orkideh_e,1.0,1.2658306e-09,0,1.0
leilayeiran,1.0,9.7796455e-09,0,1.0
waer7sejfazztlp,1.0,2.3385338e-10,0,1.0
arioshadma35765,1.0,5.133042e-11,0,1.0
pahlavishahh,1.0,2.0520917e-17,0,1.0
mehr1050997,1.0,2.0943949e-09,0,1.0
hmydghlamy26591,0.9999999,6.4422906e-08,0,0.9999999
mabeiginejad,1.0,8.503921e-12,0,1.0
vsalehieh,1.0,4.4606083e-11,0,1.0
ashik_billah8,1.0,1.3990244e-08,0,1.0
chekmyname,1.0,2.0296742e-13,0,1.0
hamedtgh,1.0,7.2906343e-09,0,1.0
afternoonsun7,1.0,9.076937e-10,0,1.0
ela4025,0.99999976,2.1930423e-07,0,0.99999976
mazarniya96849,1.0,3.021881e-10,0,1.0
shahin197979122,1.0,1.0461902e-10,0,1.0
seeyasookhte777,1.0,2.0800721e-08,0,1.0
gladiato2025,1.0,2.8412753e-10,0,1.0
1habibian,1.0,3.174089e-17,0,1.0
hodor937098,1.0,1.778174e-10,0,1.0
atoornia,1.0,1.7117566e-10,0,1.0
milaanmr,1.0,8.8652835e-10,0,1.0
moukafat,1.0,4.673572e-11,0,1.0
arashrezai4545,1.0,1.3569063e-13,0,1.0
crypto6166,1.0,8.146848e-12,0,1.0
ghoghnossssss,1.0,5.427952e-09,0,1.0
hds4717,1.0,6.780755e-09,0,1.0
niksimae,1.0,6.393064e-14,0,1.0
aaapp3690,1.0,2.074712e-11,0,1.0
zagalob1,1.0,4.8808122e-08,0,1.0
disruptive7,1.0,2.2358904e-08,0,1.0
julia_p8,1.0,2.7597926e-08,0,1.0
sstay566,0.9999994,5.780623e-07,0,0.9999994
pahlavi_com,1.0,2.3938317e-13,0,1.0
kamisaye81333,1.0,5.2761072e-12,0,1.0
fazisey,1.0,1.8578187e-09,0,1.0
nazanin_g,1.0,5.8244783e-08,0,1.0
fuckinbastarrd,1.0,5.1298657e-13,0,1.0
mammadpahlavi,1.0,3.3743202e-08,0,1.0
3lordmuzan,1.0,9.019635e-11,0,1.0
pause_death,0.99999976,1.965838e-07,0,0.99999976
jesus8399,1.0,4.483509e-08,0,1.0
spahbodperoz,1.0,4.302578e-09,0,1.0
banafsheh_ghsmi,1.0,1.1263728e-09,0,1.0
amirmehdi844960,0.99999964,3.405583e-07,0,0.99999964
silvio_1975_so,1.0,1.8730889e-10,0,1.0
tooshishun,1.0,5.7172062e-12,0,1.0
persian2581,0.9999995,5.2437235e-07,0,0.9999995
pedramshahnavaz,1.0,5.979371e-14,0,1.0
atosa1549,1.0,2.01433e-08,0,1.0
redstar_666666,0.9999999,6.531883e-08,0,0.9999999
yourfriend39,1.0,8.018868e-10,0,1.0
parsi14385,1.0,7.8766044e-21,0,1.0
sb8199120483475,1.0,4.230213e-09,0,1.0
dena_pv98,1.0,7.0141795e-14,0,1.0
sorkhnak,0.9999999,1.09243125e-07,0,0.9999999
kingofhell77,1.0,2.1450344e-10,0,1.0
amirhos86163217,1.0,1.6429823e-08,0,1.0
shahmihanabadi_,1.0,4.5814814e-11,0,1.0
unknownper31,1.0,3.1949218e-10,0,1.0
artemis_pe97652,1.0,9.240727e-09,0,1.0
palevoon,0.9999999,8.1320216e-08,0,0.9999999
sahartavakoli9,1.0,2.23462e-08,0,1.0
ahmad37480,1.0,3.3090974e-09,0,1.0
tar1350tar,1.0,5.489306e-13,0,1.0
korocodill,0.99999964,3.1076334e-07,0,0.99999964
fadaei93575185,1.0,1.8824449e-09,0,1.0
kiu_kiki,1.0,4.396991e-12,0,1.0
ggooddgirl,1.0,8.022024e-09,0,1.0
afgaar_4004,1.0,1.7297092e-10,0,1.0
qalandar63,1.0,2.4440323e-09,0,1.0
farehirantv,0.99999964,3.5357994e-07,0,0.99999964
saeednader48681,1.0,5.7605197e-12,0,1.0
sara_rhvrd,1.0,4.435007e-14,0,1.0
bozekhar,1.0,2.5613187e-13,0,1.0
jjohan3815,1.0,9.206176e-09,0,1.0
dr_dreamerr_,1.0,1.6600282e-10,0,1.0
farhad_tork,1.0,1.4592091e-09,0,1.0
soza1168229soza,1.0,2.5928324e-08,0,1.0
banovarahi,1.0,4.4286019e-13,0,1.0
anizh_irani,1.0,5.2128614e-11,0,1.0
persian_1991,1.0,2.4624647e-12,0,1.0
mikhailmandm,1.0,6.6064705e-16,0,1.0
shiporr_,0.99999964,3.8985556e-07,0,0.99999964
irajc31063,1.0,8.3351076e-10,0,1.0
snematollahi,0.9999999,1.4490386e-07,0,0.9999999
aysan_iran,1.0,3.709827e-08,0,1.0
samii987p,1.0,1.2595782e-09,0,1.0
vetiverrr,0.99999964,3.80229e-07,0,0.99999964
zoghalforoosh,0.99999964,3.221753e-07,0,0.99999964
abivardan1978,1.0,1.3380811e-08,0,1.0
arash1623998,1.0,2.8444608e-12,0,1.0
roshdisalm2665,1.0,1.5770253e-10,0,1.0
anonym0usalien,1.0,1.4732922e-10,0,1.0
annaanna198538,1.0,1.937686e-09,0,1.0
god_kochak,1.0,6.6649185e-16,0,1.0
siina1037500,1.0,3.1247203e-12,0,1.0
symmetrybody_tj,1.0,2.1556183e-08,0,1.0
kurosh1919,1.0,1.3747498e-11,0,1.0
z7pz8gpdhenwhok,1.0,5.1376573e-14,0,1.0
darvishomi21387,1.0,3.1772209e-13,0,1.0
jolijolia8274,1.0,2.4923894e-16,0,1.0
allhzby2573,1.0,1.09555915e-11,0,1.0
dariush_ki38195,1.0,2.0426799e-10,0,1.0
farhishan,1.0,8.280822e-13,0,1.0
smichelsss43669,1.0,5.2913498e-14,0,1.0
kanaeko05850214,1.0,4.782813e-08,0,1.0
eshghtabas8940,1.0,3.1546247e-13,0,1.0
mikemorrisss,1.0,3.0532703e-18,0,1.0
shah_khah1,1.0,3.54615e-13,0,1.0
royajoonrj,1.0,6.077574e-11,0,1.0
i5ln4h03g4ivmgl,0.9999999,1.7265457e-07,0,0.9999999
farshadrzh10454,1.0,2.7673865e-13,0,1.0
venom278777,1.0,1.7390445e-10,0,1.0
moradi_nashmin,1.0,4.1024494e-20,0,1.0
farhadamard3,0.9999999,1.1828547e-07,0,0.9999999
zarabithegr8,1.0,1.3742019e-11,0,1.0
nasim_golestan,1.0,5.239009e-10,0,1.0
cocol45102,1.0,4.0414852e-11,0,1.0
shahpahlavi1960,1.0,2.729748e-08,0,1.0
dan4kingreza,1.0,5.283002e-13,0,1.0
mahan20162016,0.99999964,3.3897413e-07,0,0.99999964
bahramrad84,1.0,5.6866223e-09,0,1.0
baabaaak,1.0,5.521588e-12,0,1.0
epm617946937790,1.0,1.7714036e-10,0,1.0
alamifariborz,1.0,3.186948e-18,0,1.0
keivanam,0.9999999,9.073725e-08,0,0.9999999
helaleshiri,1.0,9.120703e-18,0,1.0
eme6191,1.0,7.54099e-11,0,1.0
hos_bas_2000,1.0,4.4955528e-10,0,1.0
mary09695034,1.0,2.566362e-08,0,1.0
iiiiiinnnd,1.0,1.0015224e-09,0,1.0
uemkt3jt8hdfeui,1.0,5.245733e-12,0,1.0
ireadyouall,1.0,1.223069e-10,0,1.0
snapethesavage,0.99999976,2.957265e-07,0,0.99999976
tinaasheri,1.0,9.150827e-15,0,1.0
sseennaaas,1.0,3.6853137e-15,0,1.0
babaadoel,1.0,8.530368e-12,0,1.0
ariyamehr_2025,1.0,1.7271896e-11,0,1.0
mirza_koch_khan,1.0,5.027578e-12,0,1.0
rmiraghayi,1.0,1.0156108e-10,0,1.0
bambobia,0.9999999,6.6576135e-08,0,0.9999999
mashreghipesar,0.9999999,1.071361e-07,0,0.9999999
iraniiiiii989,1.0,2.5945424e-13,0,1.0
iranesarafraz1,1.0,1.3826407e-12,0,1.0
pacheazm,1.0,2.4323146e-08,0,1.0
_ali__aqa__,1.0,1.0295331e-09,0,1.0
estarlink11,1.0,3.787536e-13,0,1.0
redrockriver,1.0,1.2203123e-10,0,1.0
cas_gilak,1.0,6.408793e-09,0,1.0
vatanvataniran,1.0,3.8887538e-09,0,1.0
movibryant24,1.0,8.3991186e-10,0,1.0
lhstm53270,1.0,4.455175e-11,0,1.0
rexamian,1.0,3.6877246e-08,0,1.0
mahdifa23470728,1.0,8.03666e-10,0,1.0
fesenjoonnn,1.0,2.8048532e-11,0,1.0
barayeiran670,1.0,8.389261e-09,0,1.0
respina122626,1.0,1.8846211e-10,0,1.0
seshanbeh,0.99999976,2.3134908e-07,0,0.99999976
mhd_1403,1.0,1.1470863e-17,0,1.0
rezarezarezarrr,0.9999999,1.0294967e-07,0,0.9999999
zahra554628001,0.99999976,1.807507e-07,0,0.99999976
alireza1361493,1.0,1.6908252e-12,0,1.0
maziyar5862,0.99999976,2.7621422e-07,0,0.99999976
cyruspersia_25k,1.0,7.619566e-12,0,1.0
omhooda1,1.0,6.8021024e-09,0,1.0
ariuonte,1.0,2.6164386e-09,0,1.0
mikhtavile57,1.0,4.574145e-08,0,1.0
manouch88799342,1.0,2.1456166e-09,0,1.0
khelojitonew,1.0,2.7685346e-15,0,1.0
nikdast,1.0,2.8583214e-10,0,1.0
balochpahlavii,1.0,4.3393105e-24,0,1.0
hell_warrior_07,1.0,7.0140114e-16,0,1.0
calvino2025,1.0,2.366427e-12,0,1.0
marco66725922,1.0,7.2307e-16,0,1.0
zabihamini1525,1.0,6.154709e-10,0,1.0
adi_jony89902,0.9999999,1.315224e-07,0,0.9999999
saman222000,1.0,4.2834705e-11,0,1.0
womanofsunland,1.0,6.7107513e-12,0,1.0
hr4868,1.0,2.3870568e-09,0,1.0
poolack2410,1.0,2.5854618e-10,0,1.0
__gordafarid,1.0,4.048914e-08,0,1.0
karbandi15,1.0,8.899963e-14,0,1.0
persiaswrd,1.0,4.809217e-14,0,1.0
seraphvandad,1.0,9.893196e-15,0,1.0
mbwyry3021,1.0,5.839286e-11,0,1.0
majid1642,1.0,2.2153918e-15,0,1.0
zardoshtkiarash,1.0,8.933967e-09,0,1.0
kamangir1945,1.0,1.2246965e-13,0,1.0
mohsen199017,0.9999995,4.1934345e-07,0,0.9999995
jupiter17876647,1.0,9.1418095e-11,0,1.0
nasrin_p_d,1.0,1.9334419e-15,0,1.0
metaartdesign,1.0,3.7149235e-09,0,1.0
amoyerosita,1.0,2.492932e-08,0,1.0
_mahtabtabrizi_,0.99999976,2.1712373e-07,0,0.99999976
mci__italia,1.0,2.6064384e-08,0,1.0
mahnazkhodamad1,1.0,6.4832375e-09,0,1.0
firegirl5507,1.0,6.2053737e-13,0,1.0
zanvidaazadi,1.0,1.65002e-08,0,1.0
the_reward_king,1.0,7.536858e-16,0,1.0
nag49179,1.0,6.2023573e-09,0,1.0
tarverdiza70626,1.0,1.6531268e-11,0,1.0
biarosh,1.0,2.0369014e-11,0,1.0
hichennn,1.0,4.2046547e-10,0,1.0
aty96702021,1.0,4.5748336e-12,0,1.0
mmng199,1.0,2.6556908e-09,0,1.0
titi__1998,1.0,1.0745847e-14,0,1.0
dabbaghim2992,1.0,4.9425672e-08,0,1.0
ir_andromeda,0.9999999,1.0798091e-07,0,0.9999999
alabamaala64950,1.0,2.688571e-15,0,1.0
minaorkide,1.0,8.3032137e-10,0,1.0
jamsiavoosh,1.0,5.2752426e-08,0,1.0
96_95_89,1.0,1.4457224e-10,0,1.0
shahe_naz,1.0,2.1845919e-08,0,1.0
ramingh98859591,0.99999964,4.101231e-07,0,0.99999964
shiran_shahmir,1.0,1.825098e-10,0,1.0
trex_styler,1.0,3.4535188e-18,0,1.0
lcc80,1.0,2.4757691e-08,0,1.0
ariaijam,1.0,1.9143453e-08,0,1.0
azadi484848,1.0,1.0093914e-12,0,1.0
amir69179609,0.9999999,6.179487e-08,0,0.9999999
pedarpedro,1.0,1.1597319e-09,0,1.0
mitra1277701,0.9999999,1.0477993e-07,0,0.9999999
ali78829285,1.0,7.162068e-24,0,1.0
armando_lofi,0.9999993,7.603552e-07,0,0.9999993
persian_zebra,1.0,2.0177772e-10,0,1.0
dokhtarlor415,1.0,1.5507564e-09,0,1.0
ostad_patrik,1.0,1.11074684e-10,0,1.0
no_islamic_rep,0.99999964,3.903641e-07,0,0.99999964
zanzendeghi,1.0,3.7196244e-09,0,1.0
sunilvadakan,0.9999993,6.8000026e-07,0,0.9999993
leo8291mh,1.0,1.664139e-15,0,1.0
barbie4mvs,1.2665441e-07,0.9999999,1,0.9999999
hadimansou21135,1.0,2.508907e-08,0,1.0
mmwtaxgwvpof9zo,1.0,3.9043232e-13,0,1.0
arazeshe_foroos,0.9999994,6.403725e-07,0,0.9999994
r373832517098,1.0,6.71111e-12,0,1.0
cersei82,0.9999999,9.836144e-08,0,0.9999999
juljulzarah,1.0,1.0747257e-11,0,1.0
behmorrie,1.0,9.264164e-09,0,1.0
brian__73,0.9999994,6.293283e-07,0,0.9999994
azadehtina,1.0,1.2259774e-09,0,1.0
sarbazshahiran,1.0,9.483232e-11,0,1.0
nasim_aryaee,1.0,5.5868372e-11,0,1.0
mrymr22895850,0.9999999,1.176799e-07,0,0.9999999
abo_naser_kdmat,1.0,1.1956888e-15,0,1.0
mrcreatebymee,0.9999999,1.2180689e-07,0,0.9999999
patriotiran79,1.0,4.3023193e-11,0,1.0
noahfardad,0.9999995,4.6225279e-07,0,0.9999995
parvin_may,1.0,3.1100085e-13,0,1.0
zahrah11096569,1.0,4.3566367e-08,0,1.0
mamadhashem1348,1.0,1.0278548e-14,0,1.0
iran13571401,1.0,2.1149945e-11,0,1.0
yaardangholi,1.0,4.622444e-08,0,1.0
roham_8,1.0,1.17179715e-08,0,1.0
johnangelo0047,1.0,1.1713831e-09,0,1.0
hellosamiamm,1.0,6.513719e-12,0,1.0
ksrw270416,1.0,5.8090726e-14,0,1.0
uweh57076703,0.9999993,6.5636414e-07,0,0.9999993
elani0n,1.0,8.3408963e-10,0,1.0
maziyar_arya,1.0,1.1433072e-10,0,1.0
ata009821,1.0,9.3517846e-11,0,1.0
swanpeace,1.0,2.0116298e-09,0,1.0
lyr1582946,1.0,1.7014941e-09,0,1.0
katyostovar,0.9999999,9.8068455e-08,0,0.9999999
mehrabi_bahram,1.0,1.5128827e-11,0,1.0
armaneiranian,0.9999995,4.2044627e-07,0,0.9999995
ashkanitn,0.9999999,6.5716094e-08,0,0.9999999
yxaxsxsxi,1.0,5.700305e-09,0,1.0
pahlaviism,1.0,4.4197956e-19,0,1.0
beeechareh,1.0,4.8141016e-13,0,1.0
fadakar2005,1.0,1.5238639e-08,0,1.0
gorzefereidooni,1.0,9.276345e-13,0,1.0
fair__fairy,1.0,2.0945517e-08,0,1.0
iranzamin2583,1.0,4.088678e-16,0,1.0
sisi97102777,1.0,2.1213273e-09,0,1.0
alirezayar98,1.0,2.7300802e-20,0,1.0
mehranomidi13,1.0,1.28024435e-08,0,1.0
amirf0048,1.0,1.6803589e-10,0,1.0
navidafkaari,1.0,6.7948636e-10,0,1.0
ramin_monazam,1.0,2.5642827e-08,0,1.0
bdyasghr,0.99999964,3.7788652e-07,0,0.99999964
diako770374,1.0,1.3697658e-08,0,1.0
yb80538081,1.0,2.9640288e-12,0,1.0
mrschmidt811108,0.99999905,9.0410373e-07,0,0.99999905
shablon_22,0.99999905,9.732178e-07,0,0.99999905
mirzaeehsan3,1.0,8.141054e-12,0,1.0
ariobarzanes401,1.0,3.717931e-08,0,1.0
fereydunf52072,1.0,3.7158476e-15,0,1.0
prisoner0089,0.9999999,1.6711226e-07,0,0.9999999
sanaz553,1.0,9.847778e-13,0,1.0
hamidrezasavar3,1.0,4.1233257e-08,0,1.0
vivaald_i,1.0,1.9940241e-08,0,1.0
amirdas44621946,0.99999976,2.917473e-07,0,0.99999976
redaganahmady,0.99999964,3.4571087e-07,0,0.99999964
nazanin1111111v,1.0,2.3728836e-10,0,1.0
baranlyto71590,1.0,2.989184e-09,0,1.0
aalbsyr43106,1.0,6.887533e-10,0,1.0
reza81861772,1.0,5.522965e-09,0,1.0
nilgooniiii,1.0,3.100269e-11,0,1.0
king2581iran,0.99999964,3.058296e-07,0,0.99999964
hamed_b_r,1.0,1.4431444e-09,0,1.0
lessy_chertarry,1.0,3.973587e-15,0,1.0
iran_thekingdom,1.0,2.382966e-10,0,1.0
simba102025,1.0,1.8111089e-14,0,1.0
vahid280560482,0.99999905,9.3124487e-07,0,0.99999905
freemind1900,1.0,1.8979623e-16,0,1.0
soroushsou,0.9999999,1.13403836e-07,0,0.9999999
imranha75,1.0,3.403329e-08,0,1.0
liliat66,1.0,1.2346415e-12,0,1.0
saman13yeg,1.0,1.4293099e-10,0,1.0
gmvy82fz5y98589,1.0,1.4629872e-10,0,1.0
farschad834017,1.0,3.1248696e-08,0,1.0
hamediranei55,0.9999995,4.848643e-07,0,0.9999995
yastakas8,1.0,4.791663e-11,0,1.0
keshvari_aa,1.0,4.963386e-09,0,1.0
bikhabam,1.0,4.313549e-16,0,1.0
ariobarzan1399,1.0,1.6846591e-10,0,1.0
logndavn,1.0,2.7055472e-11,0,1.0
hklamolu,1.0,3.0351664e-14,0,1.0
spr_blwt,0.9999999,1.4327838e-07,0,0.9999999
dandalionsky,1.0,4.698723e-15,0,1.0
zkhishkar,1.0,3.872575e-08,0,1.0
mehrsammaria222,0.9999999,1.5984607e-07,0,0.9999999
moral_brave,1.0,1.2008788e-12,0,1.0
ablakoola,1.0,1.6141283e-13,0,1.0
daryous37879235,1.0,1.1184843e-08,0,1.0
pwry112370,1.0,8.804409e-12,0,1.0
sbobby1348,0.99999976,2.2549e-07,0,0.99999976
limoochiarham,1.0,1.210515e-11,0,1.0
zibatannaz,1.0,4.8146577e-11,0,1.0
yakamoz__4444,1.0,1.5113923e-10,0,1.0
holakoolooloo,0.9999999,7.927675e-08,0,0.9999999
sorna20102000,1.0,7.098353e-13,0,1.0
vahidkhan92,1.0,3.1059617e-08,0,1.0
nma8217,1.0,4.3030086e-11,0,1.0
michela42467922,1.0,1.2191934e-10,0,1.0
amir60095063,1.0,1.1016714e-15,0,1.0
mamale25,1.0,1.8043408e-10,0,1.0
aidakrzh,1.0,1.0436975e-09,0,1.0
erfanmz79,0.9999999,8.296082e-08,0,0.9999999
bambo60120,1.0,6.85666e-15,0,1.0
sarasazgar,0.9999999,1.70544e-07,0,0.9999999
fisherman1397,1.0,4.3521226e-10,0,1.0
ghorghoromr,0.9999994,5.4200706e-07,0,0.9999994
irandoost67493,1.0,6.551026e-11,0,1.0
lagerththa,0.9999999,1.4619741e-07,0,0.9999999
arthurvanderlie,1.0,9.884655e-18,0,1.0
doonkishot,1.0,3.7748812e-08,0,1.0
youtab_g35929,0.9999999,9.548185e-08,0,0.9999999
ebrahimyan7,1.0,1.6658788e-08,0,1.0
ztahwry,1.0,3.419239e-11,0,1.0
hwr53379792,1.0,2.0608558e-08,0,1.0
ferdiiran4,1.0,5.2969856e-21,0,1.0
mhmdqary30047,1.0,5.535327e-16,0,1.0
alibidarf,0.9999999,9.238528e-08,0,0.9999999
daryamonta6571,1.0,2.0148408e-12,0,1.0
payan____,1.0,5.245701e-09,0,1.0
wdadhr78822,1.0,8.7421395e-09,0,1.0
khodanoor369,1.0,2.7812708e-10,0,1.0
behzadm0,1.0,2.1903985e-09,0,1.0
asena9949768255,0.9999999,1.5124729e-07,0,0.9999999
parippp290604,1.0,3.1206447e-13,0,1.0
ashofteh_hal,1.0,1.4822234e-15,0,1.0
dondieg14561714,1.0,1.2435178e-09,0,1.0
mjyd27153591,1.0,6.4292417e-12,0,1.0
fahad_alamirii,0.99999905,9.78866e-07,0,0.99999905
paris8665,1.0,2.7860878e-09,0,1.0
davy0,0.99999964,3.8154178e-07,0,0.99999964
tyron2025,1.0,2.4339175e-14,0,1.0
hitler_vvv,1.0,2.2657907e-09,0,1.0
ks_465,1.0,3.9594042e-10,0,1.0
rockybalboa7557,1.0,5.5912384e-19,0,1.0
_baran_sss,0.9999999,8.3354486e-08,0,0.9999999
the__binary,1.0,9.209815e-12,0,1.0
ali_pourhosein1,1.0,4.6866493e-11,0,1.0
deadpoet1984,1.0,3.8843058e-09,0,1.0
mkocholoo,0.99999905,9.395401e-07,0,0.99999905
linesnft_h,1.0,5.7197042e-12,0,1.0
rocklandino19,1.0,3.6506802e-09,0,1.0
iranvadigarhich,1.0,9.370385e-12,0,1.0
fari_bibak,1.0,4.3116125e-10,0,1.0
sattartaji,1.0,5.4237834e-12,0,1.0
iran_nahid,1.0,1.3001795e-12,0,1.0
mamaghani838402,1.0,2.936281e-09,0,1.0
abdiroya65468,1.0,4.477704e-09,0,1.0
min53317703,1.0,2.7310276e-09,0,1.0
sarkob3,1.0,2.6793353e-08,0,1.0
aryobarzan67641,1.0,1.1701693e-11,0,1.0
hossein_sha5916,1.0,1.1456149e-13,0,1.0
alirezacanada,1.0,1.3892942e-16,0,1.0
azadmanesh13789,1.0,1.6562345e-16,0,1.0
faridm95116,1.0,3.5710155e-15,0,1.0
ibo_ooooo,1.0,4.2506573e-10,0,1.0
kaminarino_kami,1.0,5.275129e-09,0,1.0
javidshah55106,0.9999999,8.15277e-08,0,0.9999999
_agha_irani_,1.0,1.3000326e-09,0,1.0
padena21,0.9999999,1.0476194e-07,0,0.9999999
god_of_gods369,1.0,2.024674e-10,0,1.0
torkpour_arash,1.0,3.530526e-17,0,1.0
mr_iran12,1.0,5.9440136e-08,0,1.0
sheila_farhang,0.99999964,3.3811048e-07,0,0.99999964
alo_khoda,1.0,1.2557761e-09,0,1.0
rahbardonya,1.0,9.4762115e-12,0,1.0
hamedrasoli12,1.0,7.319922e-13,0,1.0
hivivik14766,0.99999976,2.1332579e-07,0,0.99999976
man_khaste41077,1.0,2.3986455e-12,0,1.0
mohamma23078991,1.0,5.6202985e-12,0,1.0
lively_breeze,0.9999999,1.5127571e-07,0,0.9999999
sorena57,1.0,8.189563e-13,0,1.0
7reza_azer,1.0,1.3997783e-10,0,1.0
moh_aminmo,1.0,9.514013e-11,0,1.0
poormaryam,1.0,4.900649e-10,0,1.0
amirmalekian250,1.0,1.317105e-08,0,1.0
amiramini2124,0.9999999,9.7756576e-08,0,0.9999999
azad_apap17,1.0,2.7670404e-19,0,1.0
kasra_persian23,0.99999964,3.0208844e-07,0,0.99999964
persianman81303,1.0,1.6337908e-13,0,1.0
abiasministry,1.0,2.0955508e-08,0,1.0
wildcatir,0.9999999,7.4679015e-08,0,0.9999999
hamid430088,1.0,3.0638434e-09,0,1.0
evangolnaz,1.0,2.4964188e-20,0,1.0
maryama50195877,1.0,6.602262e-09,0,1.0
jm66189021,1.0,2.2623844e-08,0,1.0
vsohrab11184,1.0,1.5947496e-15,0,1.0
majidi_tah69567,1.0,3.5500925e-11,0,1.0
arashhussein,1.0,4.4725865e-11,0,1.0
hosseinmal35061,1.0,7.8196685e-12,0,1.0
flash_srz,1.0,5.5896034e-09,0,1.0
hamidrezbeyk,0.99999976,2.4271873e-07,0,0.99999976
sycorendan,8.4183625e-07,0.99999917,1,0.99999917
eddieton43,0.9999999,9.0636064e-08,0,0.9999999
rtawakli,1.0,2.1513127e-09,0,1.0
prmara20,1.0,2.786991e-13,0,1.0
ahussein_mo,1.0,5.306382e-09,0,1.0
jkak51270,1.0,7.668112e-09,0,1.0
ara_ela6824,1.0,3.5368184e-11,0,1.0
dorsa4566,0.99999976,2.387883e-07,0,0.99999976
haratianali,1.0,1.2872321e-16,0,1.0
mojibdl1,1.0,1.213449e-14,0,1.0
emad263,1.0,1.7269517e-08,0,1.0
javad8845334765,1.0,2.1976383e-09,0,1.0
iamkhorsand,1.0,1.5206943e-14,0,1.0
daryl33dixon,0.9999999,9.942375e-08,0,0.9999999
iranmehrpars,1.0,2.1698175e-11,0,1.0
mkatbnwr_kdmate,1.0,2.113361e-15,0,1.0
hrmkh19,1.0,1.9917461e-13,0,1.0
javid_mina,0.9999995,5.231361e-07,0,0.9999995
ccellboo,1.0,4.9177134e-12,0,1.0
rezaazadi339869,1.0,2.8615624e-13,0,1.0
